2022-11-26 04:20:27,495 INFO     Search BICs for /tmp/Lang-26b/
2022-11-26 04:20:29,397 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java appendTo 1129:1131
2022-11-26 04:20:29,466 DEBUG                  - depth 0, hash d3015ae, HEAD~2291
2022-11-26 04:20:29,469 DEBUG                  - depth 1, hash e794af9, HEAD~2293
2022-11-26 04:20:29,474 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java estimateLength 1122:1124
2022-11-26 04:20:29,539 DEBUG                  - depth 0, hash d3015ae, HEAD~2291
2022-11-26 04:20:29,543 DEBUG                  - depth 1, hash e794af9, HEAD~2293
2022-11-26 04:20:29,545 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java <init> 1148:1151
2022-11-26 04:20:29,608 DEBUG                  - depth 0, hash d3015ae, HEAD~2291
2022-11-26 04:20:29,612 DEBUG                  - depth 1, hash e794af9, HEAD~2293
2022-11-26 04:20:29,615 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java <init> 1333:1335
2022-11-26 04:20:29,677 DEBUG                  - depth 0, hash d3015ae, HEAD~2291
2022-11-26 04:20:29,681 DEBUG                  - depth 1, hash e794af9, HEAD~2293
2022-11-26 04:20:29,684 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java appendTo 1354:1361
2022-11-26 04:20:29,749 DEBUG                  - depth 0, hash 9839566, HEAD~2154
2022-11-26 04:20:29,752 DEBUG                  - depth 1, hash d3015ae, HEAD~2291
2022-11-26 04:20:29,755 DEBUG                  - depth 2, hash e794af9, HEAD~2293
2022-11-26 04:20:29,759 INFO     The number of BIC candidates: 10
