2022-11-26 04:28:34,662 INFO     Search BICs for /tmp/Lang-36b/
2022-11-26 04:28:37,377 DEBUG                  - depth 1, hash 9c16f35, HEAD~1714
2022-11-26 04:28:37,379 DEBUG                  - depth 2, hash af2f23e, HEAD~1758
2022-11-26 04:28:37,382 DEBUG                  - depth 3, hash 61f0f16, HEAD~1854
2022-11-26 04:28:37,385 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createInteger 660:666
2022-11-26 04:28:37,438 DEBUG                  - depth 0, hash 8233881, HEAD~1712
2022-11-26 04:28:37,441 DEBUG                  - depth 1, hash 9c16f35, HEAD~1714
2022-11-26 04:28:37,444 DEBUG                  - depth 2, hash af2f23e, HEAD~1758
2022-11-26 04:28:37,447 DEBUG                  - depth 3, hash 61f0f16, HEAD~1854
2022-11-26 04:28:37,449 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createLong 677:682
2022-11-26 04:28:37,503 DEBUG                  - depth 0, hash 8233881, HEAD~1712
2022-11-26 04:28:37,508 DEBUG                  - depth 1, hash 9c16f35, HEAD~1714
2022-11-26 04:28:37,510 DEBUG                  - depth 2, hash af2f23e, HEAD~1758
2022-11-26 04:28:37,513 DEBUG                  - depth 3, hash 61f0f16, HEAD~1854
2022-11-26 04:28:37,515 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createNumber 448:595
2022-11-26 04:28:37,571 DEBUG                  - depth 0, hash 6dcd3ef, HEAD~177
2022-11-26 04:28:37,574 DEBUG                  - depth 1, hash 1fd45a4, HEAD~746
2022-11-26 04:28:37,577 DEBUG                  - depth 2, hash 9446bb1, HEAD~1109
2022-11-26 04:28:37,579 DEBUG                  - depth 3, hash 608c515, HEAD~1117
2022-11-26 04:28:37,582 DEBUG                  - depth 4, hash 0bbcd62, HEAD~1120
2022-11-26 04:28:37,584 DEBUG                  - depth 5, hash 5c89ea5, HEAD~1572
2022-11-26 04:28:37,587 DEBUG                  - depth 6, hash 8233881, HEAD~1712
2022-11-26 04:28:37,590 DEBUG                  - depth 7, hash 9c16f35, HEAD~1714
2022-11-26 04:28:37,593 DEBUG                  - depth 8, hash af2f23e, HEAD~1758
2022-11-26 04:28:37,595 DEBUG                  - depth 9, hash 61f0f16, HEAD~1854
2022-11-26 04:28:37,598 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java isAllZeros 605:615
2022-11-26 04:28:37,661 DEBUG                  - depth 0, hash af2f23e, HEAD~1758
2022-11-26 04:28:37,665 DEBUG                  - depth 1, hash 61f0f16, HEAD~1854
2022-11-26 04:28:37,668 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java isDigits 1287:1297
2022-11-26 04:28:37,723 DEBUG                  - depth 0, hash f37f0b0, HEAD~1533
2022-11-26 04:28:37,727 DEBUG                  - depth 1, hash 61f0f16, HEAD~1854
2022-11-26 04:28:37,730 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java isNumber 1312:1406
2022-11-26 04:28:37,785 DEBUG                  - depth 0, hash f37f0b0, HEAD~1533
2022-11-26 04:28:37,789 DEBUG                  - depth 1, hash 5c89ea5, HEAD~1572
2022-11-26 04:28:37,791 DEBUG                  - depth 2, hash 61f0f16, HEAD~1854
2022-11-26 04:28:38,594 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java <clinit> 87:87
2022-11-26 04:28:38,656 DEBUG                  - depth 0, hash b20ba54, HEAD~1458
2022-11-26 04:28:38,663 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getJavaVersionAsFloat 1132:1145
2022-11-26 04:28:38,750 DEBUG                  - depth 0, hash 341c6c0, HEAD~930
2022-11-26 04:28:38,754 DEBUG                  - depth 1, hash 6a23fd6, HEAD~1244
2022-11-26 04:28:38,758 DEBUG                  - depth 2, hash 2077c6c, HEAD~1897
2022-11-26 04:28:38,761 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getJavaVersionAsInt 1161:1177
2022-11-26 04:28:38,824 DEBUG                  - depth 0, hash 341c6c0, HEAD~930
2022-11-26 04:28:38,828 DEBUG                  - depth 1, hash 6a23fd6, HEAD~1244
2022-11-26 04:28:38,831 DEBUG                  - depth 2, hash 2077c6c, HEAD~1897
2022-11-26 04:28:38,834 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getJavaVersionMatches 1202:1207
2022-11-26 04:28:38,891 DEBUG                  - depth 0, hash 6a23fd6, HEAD~1244
2022-11-26 04:28:38,895 DEBUG                  - depth 1, hash 22ae648, HEAD~1885
2022-11-26 04:28:38,898 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getJavaVersionTrimmed 1184:1194
2022-11-26 04:28:38,952 DEBUG                  - depth 0, hash 6a23fd6, HEAD~1244
2022-11-26 04:28:38,957 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getOSMatches 1215:1220
2022-11-26 04:28:39,019 DEBUG                  - depth 0, hash 7543998, HEAD~1894
2022-11-26 04:28:39,023 DEBUG                  - depth 1, hash 2077c6c, HEAD~1897
2022-11-26 04:28:39,026 DEBUG                  - depth 2, hash 968ff83, HEAD~2223
2022-11-26 04:28:39,029 DEBUG                  - depth 3, hash e2668e7, HEAD~2232
2022-11-26 04:28:39,032 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getOSMatches 1229:1234
2022-11-26 04:28:39,090 DEBUG                  - depth 0, hash 7543998, HEAD~1894
2022-11-26 04:28:39,095 DEBUG                  - depth 1, hash 2077c6c, HEAD~1897
2022-11-26 04:28:39,098 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getSystemProperty 1247:1258
2022-11-26 04:28:39,159 DEBUG                  - depth 0, hash de98e6c, HEAD~1421
2022-11-26 04:28:39,163 DEBUG                  - depth 1, hash a168f2e, HEAD~1884
2022-11-26 04:28:39,166 DEBUG                  - depth 2, hash 22ae648, HEAD~1885
2022-11-26 04:28:39,170 DEBUG                  - depth 3, hash 2077c6c, HEAD~1897
2022-11-26 04:28:39,173 DEBUG                  - depth 4, hash 968ff83, HEAD~2223
2022-11-26 04:28:39,176 DEBUG                  - depth 5, hash e2668e7, HEAD~2232
2022-11-26 04:28:39,178 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java isJavaVersionAtLeast 1273:1275
2022-11-26 04:28:39,240 DEBUG                  - depth 0, hash f349629, HEAD~1183
2022-11-26 04:28:39,244 DEBUG                  - depth 1, hash 2077c6c, HEAD~1897
2022-11-26 04:28:39,247 DEBUG                  - depth 2, hash 8589272, HEAD~2071
2022-11-26 04:28:39,250 DEBUG                  - depth 3, hash 968ff83, HEAD~2223
2022-11-26 04:28:39,253 DEBUG                  - depth 4, hash e2668e7, HEAD~2232
2022-11-26 04:28:39,255 INFO     The number of BIC candidates: 29
