2022-11-26 04:16:01,837 INFO     Search BICs for /tmp/Lang-18b/
2022-11-26 04:16:05,653 DEBUG                  - depth 1, hash 4a046ef, HEAD~2385
2022-11-26 04:16:05,656 DEBUG                  - depth 2, hash d3015ae, HEAD~2733
2022-11-26 04:16:05,659 DEBUG                  - depth 3, hash e794af9, HEAD~2735
2022-11-26 04:16:05,662 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java estimateLength 937:939
2022-11-26 04:16:05,744 DEBUG                  - depth 0, hash d3015ae, HEAD~2733
2022-11-26 04:16:05,748 DEBUG                  - depth 1, hash e794af9, HEAD~2735
2022-11-26 04:16:05,751 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java <init> 1119:1126
2022-11-26 04:16:05,827 DEBUG                  - depth 0, hash d3015ae, HEAD~2733
2022-11-26 04:16:05,831 DEBUG                  - depth 1, hash e794af9, HEAD~2735
2022-11-26 04:16:05,833 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java appendTo 1145:1165
2022-11-26 04:16:05,918 DEBUG                  - depth 0, hash 411c0e1, HEAD~1637
2022-11-26 04:16:05,922 DEBUG                  - depth 1, hash 9839566, HEAD~2596
2022-11-26 04:16:05,926 DEBUG                  - depth 2, hash d3015ae, HEAD~2733
2022-11-26 04:16:05,930 DEBUG                  - depth 3, hash e794af9, HEAD~2735
2022-11-26 04:16:05,934 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java <init> 994:997
2022-11-26 04:16:06,020 DEBUG                  - depth 0, hash d3015ae, HEAD~2733
2022-11-26 04:16:06,026 DEBUG                  - depth 1, hash e794af9, HEAD~2735
2022-11-26 04:16:06,029 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java <init> 1477:1485
2022-11-26 04:16:06,108 DEBUG                  - depth 0, hash d3015ae, HEAD~2733
2022-11-26 04:16:06,112 DEBUG                  - depth 1, hash e794af9, HEAD~2735
2022-11-26 04:16:06,114 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java equals 1498:1511
2022-11-26 04:16:06,192 DEBUG                  - depth 0, hash 585535b, HEAD~1083
2022-11-26 04:16:06,196 DEBUG                  - depth 1, hash d3015ae, HEAD~2733
2022-11-26 04:16:06,199 DEBUG                  - depth 2, hash e794af9, HEAD~2735
2022-11-26 04:16:06,201 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java hashCode 1490:1493
2022-11-26 04:16:06,281 DEBUG                  - depth 0, hash 47ee02b, HEAD~107
2022-11-26 04:16:06,285 DEBUG                  - depth 1, hash 585535b, HEAD~1083
2022-11-26 04:16:06,288 DEBUG                  - depth 2, hash d3015ae, HEAD~2733
2022-11-26 04:16:06,292 DEBUG                  - depth 3, hash e794af9, HEAD~2735
2022-11-26 04:16:06,294 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java <init> 1381:1386
2022-11-26 04:16:06,376 DEBUG                  - depth 0, hash 47ee02b, HEAD~107
2022-11-26 04:16:06,380 DEBUG                  - depth 1, hash 9839566, HEAD~2596
2022-11-26 04:16:06,383 DEBUG                  - depth 2, hash d3015ae, HEAD~2733
2022-11-26 04:16:06,386 DEBUG                  - depth 3, hash e794af9, HEAD~2735
2022-11-26 04:16:06,388 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java <init> 1422:1424
2022-11-26 04:16:06,464 DEBUG                  - depth 0, hash 9839566, HEAD~2596
2022-11-26 04:16:06,468 DEBUG                  - depth 1, hash 87ea5b3, HEAD~2631
2022-11-26 04:16:06,472 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java <init> 1255:1257
2022-11-26 04:16:06,547 DEBUG                  - depth 0, hash f09a9a0, HEAD~1834
2022-11-26 04:16:06,551 DEBUG                  - depth 1, hash 0d653d0, HEAD~1843
2022-11-26 04:16:06,554 DEBUG                  - depth 2, hash d3015ae, HEAD~2733
2022-11-26 04:16:06,558 DEBUG                  - depth 3, hash e794af9, HEAD~2735
2022-11-26 04:16:06,561 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java <init> 1179:1181
2022-11-26 04:16:06,637 DEBUG                  - depth 0, hash d3015ae, HEAD~2733
2022-11-26 04:16:06,642 DEBUG                  - depth 1, hash e794af9, HEAD~2735
2022-11-26 04:16:07,451 DEBUG    [single line]   org/apache/commons/lang3/time/FormatCache.java <init> 35
2022-11-26 04:16:07,500 DEBUG                  - depth 0, hash 47ee02b, HEAD~107
2022-11-26 04:16:07,504 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java <init> 41:42
2022-11-26 04:16:07,553 DEBUG                  - depth 0, hash 47ee02b, HEAD~107
2022-11-26 04:16:07,558 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java getInstance 69:91
2022-11-26 04:16:07,608 DEBUG                  - depth 0, hash 47ee02b, HEAD~107
2022-11-26 04:16:07,612 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java <init> 166:168
2022-11-26 04:16:07,663 DEBUG                  - depth 0, hash 47ee02b, HEAD~107
2022-11-26 04:16:07,666 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java hashCode 187:199
2022-11-26 04:16:07,715 DEBUG                  - depth 0, hash 47ee02b, HEAD~107
2022-11-26 04:16:07,719 INFO     The number of BIC candidates: 27
