2022-11-26 04:10:30,679 INFO     Search BICs for /tmp/Lang-10b/
2022-11-26 04:10:31,972 DEBUG                  - depth 1, hash 85a7311, HEAD~112
2022-11-26 04:10:31,975 DEBUG                  - depth 2, hash 47ee02b, HEAD~480
2022-11-26 04:10:31,977 DEBUG                  - depth 3, hash 9839566, HEAD~2969
2022-11-26 04:10:31,980 DEBUG                  - depth 4, hash 87ea5b3, HEAD~3004
2022-11-26 04:10:31,982 DEBUG                  - depth 5, hash d3015ae, HEAD~3106
2022-11-26 04:10:31,985 DEBUG                  - depth 6, hash e794af9, HEAD~3108
2022-11-26 04:10:31,987 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java createInstance 88:93
2022-11-26 04:10:32,084 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:32,087 DEBUG                  - depth 1, hash 47ee02b, HEAD~480
2022-11-26 04:10:32,090 DEBUG                  - depth 2, hash 0637216, HEAD~1444
2022-11-26 04:10:32,093 DEBUG                  - depth 3, hash d3015ae, HEAD~3106
2022-11-26 04:10:32,095 DEBUG                  - depth 4, hash e794af9, HEAD~3108
2022-11-26 04:10:32,097 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java createInstance 88:93
2022-11-26 04:10:32,195 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:32,199 DEBUG                  - depth 1, hash 47ee02b, HEAD~480
2022-11-26 04:10:32,202 DEBUG                  - depth 2, hash 0637216, HEAD~1444
2022-11-26 04:10:32,204 DEBUG                  - depth 3, hash d3015ae, HEAD~3106
2022-11-26 04:10:32,207 DEBUG                  - depth 4, hash e794af9, HEAD~3108
2022-11-26 04:10:33,082 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java <clinit> 76:77
2022-11-26 04:10:33,156 DEBUG                  - depth 0, hash 8c1980e, HEAD~1
2022-11-26 04:10:33,159 DEBUG                  - depth 1, hash 85a7311, HEAD~112
2022-11-26 04:10:33,163 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java <init> 104:109
2022-11-26 04:10:33,237 DEBUG                  - depth 0, hash 8c1980e, HEAD~1
2022-11-26 04:10:33,241 DEBUG                  - depth 1, hash 85a7311, HEAD~112
2022-11-26 04:10:33,244 DEBUG    [single line]   org/apache/commons/lang3/time/FastDateParser.java access$100 68
2022-11-26 04:10:33,321 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:33,324 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java copy 464:474
2022-11-26 04:10:33,404 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:33,408 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java count 445:455
2022-11-26 04:10:33,485 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:33,489 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java createKeyValues 433:438
2022-11-26 04:10:33,562 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:33,566 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java escapeRegex 303:343
2022-11-26 04:10:33,640 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:33,644 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java getDisplayNames 378:412
2022-11-26 04:10:33,717 DEBUG                  - depth 0, hash 209d8f1, HEAD~4
2022-11-26 04:10:33,722 DEBUG                  - depth 1, hash 22f04e2, HEAD~12
2022-11-26 04:10:33,725 DEBUG                  - depth 2, hash 01ca008, HEAD~34
2022-11-26 04:10:33,727 DEBUG                  - depth 3, hash 80807b3, HEAD~108
2022-11-26 04:10:33,731 DEBUG                  - depth 4, hash 85a7311, HEAD~112
2022-11-26 04:10:33,735 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java getStrategy 543:600
2022-11-26 04:10:33,808 DEBUG                  - depth 0, hash a00d1ff, HEAD~35
2022-11-26 04:10:33,812 DEBUG                  - depth 1, hash 85a7311, HEAD~112
2022-11-26 04:10:33,815 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java init 115:150
2022-11-26 04:10:33,889 DEBUG                  - depth 0, hash 8c1980e, HEAD~1
2022-11-26 04:10:33,893 DEBUG                  - depth 1, hash 209d8f1, HEAD~4
2022-11-26 04:10:33,896 DEBUG                  - depth 2, hash bf0080b, HEAD~5
2022-11-26 04:10:33,898 DEBUG                  - depth 3, hash 19b86ba, HEAD~11
2022-11-26 04:10:33,901 DEBUG                  - depth 4, hash 85a7311, HEAD~112
2022-11-26 04:10:33,904 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java isNextNumber 493:495
2022-11-26 04:10:33,977 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:33,982 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java parse 248:261
2022-11-26 04:10:34,055 DEBUG                  - depth 0, hash 0afcd15, HEAD~0
2022-11-26 04:10:34,059 DEBUG                  - depth 1, hash 209d8f1, HEAD~4
2022-11-26 04:10:34,062 DEBUG                  - depth 2, hash beab55a, HEAD~80
2022-11-26 04:10:34,064 DEBUG                  - depth 3, hash 85a7311, HEAD~112
2022-11-26 04:10:34,067 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java parse 274:291
2022-11-26 04:10:34,139 DEBUG                  - depth 0, hash beab55a, HEAD~80
2022-11-26 04:10:34,143 DEBUG                  - depth 1, hash 85a7311, HEAD~112
2022-11-26 04:10:34,146 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java compare 366:371
2022-11-26 04:10:34,220 DEBUG                  - depth 0, hash 8c1980e, HEAD~1
2022-11-26 04:10:34,224 DEBUG                  - depth 1, hash beab55a, HEAD~80
2022-11-26 04:10:34,227 DEBUG                  - depth 2, hash 85a7311, HEAD~112
2022-11-26 04:10:34,229 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java compare 366:371
2022-11-26 04:10:34,316 DEBUG                  - depth 0, hash 8c1980e, HEAD~1
2022-11-26 04:10:34,321 DEBUG                  - depth 1, hash beab55a, HEAD~80
2022-11-26 04:10:34,324 DEBUG                  - depth 2, hash 85a7311, HEAD~112
2022-11-26 04:10:34,329 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java <init> 754:766
2022-11-26 04:10:34,409 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:34,414 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java modify 847:852
2022-11-26 04:10:34,570 DEBUG                  - depth 0, hash 8c1980e, HEAD~1
2022-11-26 04:10:34,574 DEBUG                  - depth 1, hash beab55a, HEAD~80
2022-11-26 04:10:34,577 DEBUG                  - depth 2, hash 85a7311, HEAD~112
2022-11-26 04:10:34,581 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java <init> 612:614
2022-11-26 04:10:34,670 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:34,675 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java addRegex 631:635
2022-11-26 04:10:34,785 DEBUG                  - depth 0, hash beab55a, HEAD~80
2022-11-26 04:10:34,789 DEBUG                  - depth 1, hash 85a7311, HEAD~112
2022-11-26 04:10:34,793 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java isNumber 619:626
2022-11-26 04:10:34,884 DEBUG                  - depth 0, hash 8c1980e, HEAD~1
2022-11-26 04:10:34,889 DEBUG                  - depth 1, hash beab55a, HEAD~80
2022-11-26 04:10:34,894 DEBUG                  - depth 2, hash 85a7311, HEAD~112
2022-11-26 04:10:34,899 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java <init> 357:360
2022-11-26 04:10:34,995 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:35,001 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java setCalendar 739:742
2022-11-26 04:10:35,087 DEBUG                  - depth 0, hash beab55a, HEAD~80
2022-11-26 04:10:35,091 DEBUG                  - depth 1, hash 85a7311, HEAD~112
2022-11-26 04:10:35,948 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <clinit> 1067:1068
2022-11-26 04:10:36,023 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:36,027 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <init> 136:142
2022-11-26 04:10:36,097 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:36,101 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java init 147:157
2022-11-26 04:10:36,168 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:36,172 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java parsePattern 167:288
2022-11-26 04:10:36,238 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:36,242 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java parseToken 297:347
2022-11-26 04:10:36,307 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:36,311 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <init> 599:601
2022-11-26 04:10:36,378 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:36,383 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java estimateLength 606:609
2022-11-26 04:10:36,454 DEBUG                  - depth 0, hash beab55a, HEAD~80
2022-11-26 04:10:36,457 DEBUG                  - depth 1, hash 85a7311, HEAD~112
2022-11-26 04:10:36,460 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <init> 667:670
2022-11-26 04:10:36,528 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:36,532 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <init> 753:755
2022-11-26 04:10:36,599 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:37,355 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java <clinit> 44:45
2022-11-26 04:10:37,421 DEBUG                  - depth 0, hash 85a7311, HEAD~112
2022-11-26 04:10:37,425 DEBUG                  - depth 1, hash 47ee02b, HEAD~480
2022-11-26 04:10:37,428 DEBUG    [single line]   org/apache/commons/lang3/time/FormatCache.java <init> 35
2022-11-26 04:10:37,493 DEBUG                  - depth 0, hash 47ee02b, HEAD~480
2022-11-26 04:10:37,497 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java <init> 41:42
2022-11-26 04:10:37,564 DEBUG                  - depth 0, hash 47ee02b, HEAD~480
2022-11-26 04:10:37,568 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java getInstance 69:91
2022-11-26 04:10:37,641 DEBUG                  - depth 0, hash 47ee02b, HEAD~480
2022-11-26 04:10:37,645 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java <init> 179:181
2022-11-26 04:10:37,714 DEBUG                  - depth 0, hash 47ee02b, HEAD~480
2022-11-26 04:10:37,719 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java hashCode 197:209
2022-11-26 04:10:37,784 DEBUG                  - depth 0, hash 47ee02b, HEAD~480
2022-11-26 04:10:37,788 DEBUG    [line range] org/apache/commons/lang3/time/FastDateParser.java getParsePattern 179:181
2022-11-26 04:10:37,872 DEBUG                  - depth 0, hash 0afcd15, HEAD~0
2022-11-26 04:10:37,876 INFO     The number of BIC candidates: 26
