2022-11-26 04:20:57,419 INFO     Search BICs for /tmp/Lang-27b/
2022-11-26 04:21:00,439 DEBUG                  - depth 6, hash e2668e7, HEAD~2477
2022-11-26 04:21:00,442 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java isJavaVersionAtLeast 1533:1535
2022-11-26 04:21:00,507 DEBUG                  - depth 0, hash f349629, HEAD~1428
2022-11-26 04:21:00,511 DEBUG                  - depth 1, hash 2077c6c, HEAD~2142
2022-11-26 04:21:00,513 DEBUG                  - depth 2, hash 8589272, HEAD~2316
2022-11-26 04:21:00,516 DEBUG                  - depth 3, hash 968ff83, HEAD~2468
2022-11-26 04:21:00,518 DEBUG                  - depth 4, hash e2668e7, HEAD~2477
2022-11-26 04:21:00,520 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java isJavaVersionMatch 1573:1578
2022-11-26 04:21:00,585 DEBUG                  - depth 0, hash ef9524a, HEAD~71
2022-11-26 04:21:00,588 DEBUG                  - depth 1, hash de98e6c, HEAD~1666
2022-11-26 04:21:00,591 DEBUG                  - depth 2, hash 968ff83, HEAD~2468
2022-11-26 04:21:00,593 DEBUG                  - depth 3, hash e2668e7, HEAD~2477
2022-11-26 04:21:00,596 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java isOSMatch 1596:1601
2022-11-26 04:21:00,658 DEBUG                  - depth 0, hash ef9524a, HEAD~71
2022-11-26 04:21:00,662 DEBUG                  - depth 1, hash c7218dd, HEAD~1742
2022-11-26 04:21:00,665 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java isOSNameMatch 1615:1620
2022-11-26 04:21:00,723 DEBUG                  - depth 0, hash ef9524a, HEAD~71
2022-11-26 04:21:00,727 DEBUG                  - depth 1, hash c7218dd, HEAD~1742
2022-11-26 04:21:00,731 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java toJavaVersionIntArray 1715:1729
2022-11-26 04:21:00,790 DEBUG                  - depth 0, hash ef9524a, HEAD~71
2022-11-26 04:21:00,794 DEBUG                  - depth 1, hash c7218dd, HEAD~1742
2022-11-26 04:21:00,797 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java toVersionFloat 1751:1769
2022-11-26 04:21:00,858 DEBUG                  - depth 0, hash ef9524a, HEAD~71
2022-11-26 04:21:00,862 DEBUG                  - depth 1, hash c7218dd, HEAD~1742
2022-11-26 04:21:00,864 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java toVersionInt 1791:1807
2022-11-26 04:21:00,923 DEBUG                  - depth 0, hash ef9524a, HEAD~71
2022-11-26 04:21:00,927 DEBUG                  - depth 1, hash c7218dd, HEAD~1742
2022-11-26 04:21:01,876 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java <clinit> 41:41
2022-11-26 04:21:01,936 DEBUG                  - depth 0, hash 61f0f16, HEAD~2099
2022-11-26 04:21:01,941 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createBigDecimal 713:722
2022-11-26 04:21:02,005 DEBUG                  - depth 0, hash 8233881, HEAD~1957
2022-11-26 04:21:02,008 DEBUG                  - depth 1, hash 9c16f35, HEAD~1959
2022-11-26 04:21:02,011 DEBUG                  - depth 2, hash 23d766d, HEAD~1974
2022-11-26 04:21:02,013 DEBUG                  - depth 3, hash af2f23e, HEAD~2003
2022-11-26 04:21:02,016 DEBUG                  - depth 4, hash 61f0f16, HEAD~2099
2022-11-26 04:21:02,018 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createBigInteger 697:702
2022-11-26 04:21:02,078 DEBUG                  - depth 0, hash 8233881, HEAD~1957
2022-11-26 04:21:02,083 DEBUG                  - depth 1, hash 9c16f35, HEAD~1959
2022-11-26 04:21:02,085 DEBUG                  - depth 2, hash 23d766d, HEAD~1974
2022-11-26 04:21:02,088 DEBUG                  - depth 3, hash af2f23e, HEAD~2003
2022-11-26 04:21:02,091 DEBUG                  - depth 4, hash 61f0f16, HEAD~2099
2022-11-26 04:21:02,093 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createDouble 647:652
2022-11-26 04:21:02,152 DEBUG                  - depth 0, hash 8233881, HEAD~1957
2022-11-26 04:21:02,156 DEBUG                  - depth 1, hash 9c16f35, HEAD~1959
2022-11-26 04:21:02,159 DEBUG                  - depth 2, hash af2f23e, HEAD~2003
2022-11-26 04:21:02,161 DEBUG                  - depth 3, hash 61f0f16, HEAD~2099
2022-11-26 04:21:02,164 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createFloat 631:636
2022-11-26 04:21:02,228 DEBUG                  - depth 0, hash 8233881, HEAD~1957
2022-11-26 04:21:02,231 DEBUG                  - depth 1, hash 9c16f35, HEAD~1959
2022-11-26 04:21:02,234 DEBUG                  - depth 2, hash af2f23e, HEAD~2003
2022-11-26 04:21:02,236 DEBUG                  - depth 3, hash 61f0f16, HEAD~2099
2022-11-26 04:21:02,239 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createInteger 664:670
2022-11-26 04:21:02,300 DEBUG                  - depth 0, hash 8233881, HEAD~1957
2022-11-26 04:21:02,305 DEBUG                  - depth 1, hash 9c16f35, HEAD~1959
2022-11-26 04:21:02,309 DEBUG                  - depth 2, hash af2f23e, HEAD~2003
2022-11-26 04:21:02,311 DEBUG                  - depth 3, hash 61f0f16, HEAD~2099
2022-11-26 04:21:02,314 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createLong 681:686
2022-11-26 04:21:02,373 DEBUG                  - depth 0, hash 8233881, HEAD~1957
2022-11-26 04:21:02,377 DEBUG                  - depth 1, hash 9c16f35, HEAD~1959
2022-11-26 04:21:02,380 DEBUG                  - depth 2, hash af2f23e, HEAD~2003
2022-11-26 04:21:02,382 DEBUG                  - depth 3, hash 61f0f16, HEAD~2099
2022-11-26 04:21:02,385 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createNumber 452:599
2022-11-26 04:21:02,444 DEBUG                  - depth 0, hash da0612b, HEAD~244
2022-11-26 04:21:02,448 DEBUG                  - depth 1, hash 6dcd3ef, HEAD~422
2022-11-26 04:21:02,450 DEBUG                  - depth 2, hash 1fd45a4, HEAD~991
2022-11-26 04:21:02,453 DEBUG                  - depth 3, hash 9446bb1, HEAD~1354
2022-11-26 04:21:02,455 DEBUG                  - depth 4, hash 608c515, HEAD~1362
2022-11-26 04:21:02,457 DEBUG                  - depth 5, hash 0bbcd62, HEAD~1365
2022-11-26 04:21:02,460 DEBUG                  - depth 6, hash 5c89ea5, HEAD~1817
2022-11-26 04:21:02,463 DEBUG                  - depth 7, hash 8233881, HEAD~1957
2022-11-26 04:21:02,466 DEBUG                  - depth 8, hash 9c16f35, HEAD~1959
2022-11-26 04:21:02,468 DEBUG                  - depth 9, hash af2f23e, HEAD~2003
2022-11-26 04:21:02,470 DEBUG                  - depth 10, hash 61f0f16, HEAD~2099
2022-11-26 04:21:02,473 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java isAllZeros 609:619
2022-11-26 04:21:02,533 DEBUG                  - depth 0, hash af2f23e, HEAD~2003
2022-11-26 04:21:02,537 DEBUG                  - depth 1, hash 61f0f16, HEAD~2099
2022-11-26 04:21:02,540 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java isDigits 1291:1301
2022-11-26 04:21:02,605 DEBUG                  - depth 0, hash f37f0b0, HEAD~1778
2022-11-26 04:21:02,609 DEBUG                  - depth 1, hash 61f0f16, HEAD~2099
2022-11-26 04:21:02,612 INFO     The number of BIC candidates: 34
