2022-11-26 04:24:12,723 INFO     Search BICs for /tmp/Lang-32b/
2022-11-26 04:24:15,942 DEBUG                  - depth 1, hash a6478c3, HEAD~869
2022-11-26 04:24:15,944 DEBUG                  - depth 2, hash f8b4714, HEAD~1817
2022-11-26 04:24:15,947 DEBUG                  - depth 3, hash de76671, HEAD~2278
2022-11-26 04:24:15,950 DEBUG    [line range] org/apache/commons/lang3/builder/HashCodeBuilder.java initialValue 104:111
2022-11-26 04:24:16,023 DEBUG                  - depth 0, hash b044272, HEAD~379
2022-11-26 04:24:16,027 DEBUG                  - depth 1, hash 6637e14, HEAD~422
2022-11-26 04:24:16,030 DEBUG                  - depth 2, hash 6170f07, HEAD~439
2022-11-26 04:24:16,032 DEBUG                  - depth 3, hash 5ccddb3, HEAD~732
2022-11-26 04:24:16,035 DEBUG                  - depth 4, hash a6478c3, HEAD~869
2022-11-26 04:24:16,037 DEBUG                  - depth 5, hash de76671, HEAD~2278
2022-11-26 04:24:16,039 DEBUG    [line range] org/apache/commons/lang3/builder/HashCodeBuilder.java initialValue 104:111
2022-11-26 04:24:16,095 DEBUG                  - depth 0, hash b044272, HEAD~379
2022-11-26 04:24:16,099 DEBUG                  - depth 1, hash 6637e14, HEAD~422
2022-11-26 04:24:16,101 DEBUG                  - depth 2, hash 6170f07, HEAD~439
2022-11-26 04:24:16,104 DEBUG                  - depth 3, hash 5ccddb3, HEAD~732
2022-11-26 04:24:16,106 DEBUG                  - depth 4, hash a6478c3, HEAD~869
2022-11-26 04:24:16,109 DEBUG                  - depth 5, hash de76671, HEAD~2278
2022-11-26 04:24:16,807 DEBUG    [line range] org/apache/commons/lang3/builder/IDKey.java <init> 40:47
2022-11-26 04:24:16,854 DEBUG                  - depth 0, hash 27265c8, HEAD~480
2022-11-26 04:24:16,858 DEBUG    [line range] org/apache/commons/lang3/builder/IDKey.java equals 63:74
2022-11-26 04:24:16,905 DEBUG                  - depth 0, hash 6170f07, HEAD~439
2022-11-26 04:24:16,909 DEBUG                  - depth 1, hash 27265c8, HEAD~480
2022-11-26 04:24:16,912 DEBUG    [line range] org/apache/commons/lang3/builder/IDKey.java hashCode 53:56
2022-11-26 04:24:16,957 DEBUG                  - depth 0, hash 6170f07, HEAD~439
2022-11-26 04:24:16,961 DEBUG                  - depth 1, hash 27265c8, HEAD~480
2022-11-26 04:24:16,964 INFO     The number of BIC candidates: 35
