2022-11-26 04:15:19,645 INFO     Search BICs for /tmp/Lang-17b/
2022-11-26 04:15:26,550 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java ISO8859_1_ESCAPE 34:34
2022-11-26 04:15:26,619 DEBUG                  - depth 0, hash 73a09af, HEAD~956
2022-11-26 04:15:26,623 DEBUG                  - depth 1, hash a244767, HEAD~979
2022-11-26 04:15:26,626 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java ISO8859_1_UNESCAPE 138:138
2022-11-26 04:15:26,694 DEBUG                  - depth 0, hash 73a09af, HEAD~956
2022-11-26 04:15:26,698 DEBUG                  - depth 1, hash a244767, HEAD~979
2022-11-26 04:15:26,700 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java JAVA_CTRL_CHARS_ESCAPE 395:395
2022-11-26 04:15:26,766 DEBUG                  - depth 0, hash 2e82b32, HEAD~946
2022-11-26 04:15:26,770 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java JAVA_CTRL_CHARS_UNESCAPE 408:408
2022-11-26 04:15:26,836 DEBUG                  - depth 0, hash 2e82b32, HEAD~946
2022-11-26 04:15:26,840 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java invert 416:423
2022-11-26 04:15:26,912 DEBUG                  - depth 0, hash 73a09af, HEAD~956
2022-11-26 04:15:26,916 DEBUG                  - depth 1, hash a244767, HEAD~979
2022-11-26 04:15:27,656 DEBUG    [line range] org/apache/commons/lang3/text/translate/LookupTranslator.java <init> 40:58
2022-11-26 04:15:27,727 DEBUG                  - depth 0, hash 838cd14, HEAD~135
2022-11-26 04:15:27,731 DEBUG                  - depth 1, hash 300f4dc, HEAD~136
2022-11-26 04:15:27,733 DEBUG                  - depth 2, hash 2a94524, HEAD~874
2022-11-26 04:15:27,736 DEBUG                  - depth 3, hash 362fa77, HEAD~959
2022-11-26 04:15:27,739 DEBUG                  - depth 4, hash a244767, HEAD~979
2022-11-26 04:15:27,742 DEBUG    [line range] org/apache/commons/lang3/text/translate/LookupTranslator.java translate 63:79
2022-11-26 04:15:27,816 DEBUG                  - depth 0, hash 838cd14, HEAD~135
2022-11-26 04:15:27,819 DEBUG                  - depth 1, hash 7095a99, HEAD~893
2022-11-26 04:15:27,822 DEBUG                  - depth 2, hash 362fa77, HEAD~959
2022-11-26 04:15:27,825 DEBUG                  - depth 3, hash a244767, HEAD~979
2022-11-26 04:15:28,625 DEBUG    [line range] org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java <init> 56:62
2022-11-26 04:15:28,675 DEBUG                  - depth 0, hash c528388, HEAD~23
2022-11-26 04:15:28,679 DEBUG    [single line]   org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java <clinit> 35
2022-11-26 04:15:28,732 DEBUG                  - depth 0, hash c528388, HEAD~23
2022-11-26 04:15:29,697 DEBUG    [line range] org/apache/commons/lang3/text/translate/OctalUnescaper.java <clinit> 36:36
2022-11-26 04:15:29,753 DEBUG                  - depth 0, hash d39f01b, HEAD~372
2022-11-26 04:15:29,759 DEBUG    [single line]   org/apache/commons/lang3/text/translate/OctalUnescaper.java <init> 34
2022-11-26 04:15:29,810 DEBUG                  - depth 0, hash d39f01b, HEAD~372
2022-11-26 04:15:30,635 DEBUG    [line range] org/apache/commons/lang3/text/translate/UnicodeEscaper.java <init> 51:55
2022-11-26 04:15:30,712 DEBUG                  - depth 0, hash ee82ee3, HEAD~47
2022-11-26 04:15:30,716 DEBUG                  - depth 1, hash 542a834, HEAD~165
2022-11-26 04:15:30,720 DEBUG                  - depth 2, hash e024834, HEAD~203
2022-11-26 04:15:30,724 DEBUG                  - depth 3, hash 0ab9356, HEAD~873
2022-11-26 04:15:30,726 DEBUG                  - depth 4, hash 71b3d77, HEAD~972
2022-11-26 04:15:30,729 DEBUG    [line range] org/apache/commons/lang3/text/translate/UnicodeEscaper.java outsideOf 84:86
2022-11-26 04:15:30,806 DEBUG                  - depth 0, hash ee82ee3, HEAD~47
2022-11-26 04:15:30,811 DEBUG                  - depth 1, hash 542a834, HEAD~165
2022-11-26 04:15:30,813 DEBUG                  - depth 2, hash e024834, HEAD~203
2022-11-26 04:15:30,816 DEBUG                  - depth 3, hash 0ab9356, HEAD~873
2022-11-26 04:15:30,818 DEBUG                  - depth 4, hash 71b3d77, HEAD~972
2022-11-26 04:15:31,557 DEBUG    [single line]   org/apache/commons/lang3/text/translate/UnicodeUnescaper.java <init> 30
2022-11-26 04:15:31,630 DEBUG                  - depth 0, hash a244767, HEAD~979
2022-11-26 04:15:31,635 INFO     The number of BIC candidates: 37
