2022-11-26 04:07:56,438 INFO     Search BICs for /tmp/Lang-7b/
2022-11-26 04:07:57,982 DEBUG                  - depth 0, hash 21475ae, HEAD~674
2022-11-26 04:07:57,986 DEBUG                  - depth 1, hash 483f81c, HEAD~810
2022-11-26 04:07:57,989 DEBUG    [single line]   org/apache/commons/lang3/JavaVersion.java <clinit> 67
2022-11-26 04:07:58,072 DEBUG                  - depth 0, hash 4e228f6, HEAD~793
2022-11-26 04:07:58,078 DEBUG                  - depth 1, hash 483f81c, HEAD~810
2022-11-26 04:07:58,081 DEBUG    [single line]   org/apache/commons/lang3/JavaVersion.java <clinit> 72
2022-11-26 04:07:58,171 DEBUG                  - depth 0, hash 4e228f6, HEAD~793
2022-11-26 04:07:58,174 DEBUG                  - depth 1, hash 483f81c, HEAD~810
2022-11-26 04:07:58,177 DEBUG    [line range] org/apache/commons/lang3/JavaVersion.java <init> 89:92
2022-11-26 04:07:58,265 DEBUG                  - depth 0, hash 483f81c, HEAD~810
2022-11-26 04:07:58,269 DEBUG    [line range] org/apache/commons/lang3/JavaVersion.java atLeast 104:106
2022-11-26 04:07:58,348 DEBUG                  - depth 0, hash 483f81c, HEAD~810
2022-11-26 04:07:58,352 DEBUG    [line range] org/apache/commons/lang3/JavaVersion.java get 131:153
2022-11-26 04:07:58,433 DEBUG                  - depth 0, hash 1106baf, HEAD~731
2022-11-26 04:07:58,437 DEBUG                  - depth 1, hash 4e228f6, HEAD~793
2022-11-26 04:07:58,439 DEBUG                  - depth 2, hash 483f81c, HEAD~810
2022-11-26 04:07:59,876 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java <clinit> 159:159
2022-11-26 04:08:00,118 DEBUG                  - depth 0, hash bcdb108, HEAD~5
2022-11-26 04:08:00,123 DEBUG                  - depth 1, hash c121439, HEAD~9
2022-11-26 04:08:00,126 DEBUG                  - depth 2, hash 3a95ec1, HEAD~924
2022-11-26 04:08:00,129 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java isBlank 233:244
2022-11-26 04:08:00,598 DEBUG                  - depth 0, hash 29468bd, HEAD~218
2022-11-26 04:08:00,602 DEBUG                  - depth 1, hash cf2e48a, HEAD~1052
2022-11-26 04:08:00,605 DEBUG                  - depth 2, hash 8981848, HEAD~1401
2022-11-26 04:08:00,608 DEBUG                  - depth 3, hash 1719697, HEAD~2746
2022-11-26 04:08:00,610 DEBUG                  - depth 4, hash 282d157, HEAD~2941
2022-11-26 04:08:00,614 DEBUG                  - depth 5, hash d23b22c, HEAD~3452
2022-11-26 04:08:00,617 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java isEmpty 194:196
2022-11-26 04:08:01,042 DEBUG                  - depth 0, hash cf2e48a, HEAD~1052
2022-11-26 04:08:01,047 DEBUG                  - depth 1, hash 8981848, HEAD~1401
2022-11-26 04:08:01,050 DEBUG                  - depth 2, hash b2ecd0d, HEAD~2358
2022-11-26 04:08:01,053 DEBUG                  - depth 3, hash 282d157, HEAD~2941
2022-11-26 04:08:01,055 DEBUG                  - depth 4, hash d23b22c, HEAD~3452
2022-11-26 04:08:01,948 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java <clinit> 89:89
2022-11-26 04:08:02,057 DEBUG                  - depth 0, hash b20ba54, HEAD~2629
2022-11-26 04:08:02,063 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getJavaVersionMatches 1276:1278
2022-11-26 04:08:02,177 DEBUG                  - depth 0, hash 483f81c, HEAD~810
2022-11-26 04:08:02,181 DEBUG                  - depth 1, hash ef9524a, HEAD~997
2022-11-26 04:08:02,184 DEBUG                  - depth 2, hash 341c6c0, HEAD~2101
2022-11-26 04:08:02,186 DEBUG                  - depth 3, hash 6a23fd6, HEAD~2415
2022-11-26 04:08:02,189 DEBUG                  - depth 4, hash 22ae648, HEAD~3056
2022-11-26 04:08:02,192 DEBUG                  - depth 5, hash 2077c6c, HEAD~3068
2022-11-26 04:08:02,196 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getOSMatches 1287:1289
2022-11-26 04:08:02,308 DEBUG                  - depth 0, hash ef9524a, HEAD~997
2022-11-26 04:08:02,314 DEBUG                  - depth 1, hash 6a23fd6, HEAD~2415
2022-11-26 04:08:02,318 DEBUG                  - depth 2, hash 043babf, HEAD~3002
2022-11-26 04:08:02,321 DEBUG                  - depth 3, hash 22ae648, HEAD~3056
2022-11-26 04:08:02,323 DEBUG                  - depth 4, hash 7543998, HEAD~3065
2022-11-26 04:08:02,326 DEBUG                  - depth 5, hash 2077c6c, HEAD~3068
2022-11-26 04:08:02,330 DEBUG                  - depth 6, hash 968ff83, HEAD~3394
2022-11-26 04:08:02,333 DEBUG                  - depth 7, hash e2668e7, HEAD~3403
2022-11-26 04:08:02,336 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getOSMatchesName 1297:1299
2022-11-26 04:08:02,443 DEBUG                  - depth 0, hash ef9524a, HEAD~997
2022-11-26 04:08:02,447 DEBUG                  - depth 1, hash 7543998, HEAD~3065
2022-11-26 04:08:02,450 DEBUG                  - depth 2, hash 2077c6c, HEAD~3068
2022-11-26 04:08:02,454 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java getSystemProperty 1314:1323
2022-11-26 04:08:02,571 DEBUG                  - depth 0, hash ef9524a, HEAD~997
2022-11-26 04:08:02,574 DEBUG                  - depth 1, hash de98e6c, HEAD~2592
2022-11-26 04:08:02,577 DEBUG                  - depth 2, hash a168f2e, HEAD~3055
2022-11-26 04:08:02,581 DEBUG                  - depth 3, hash 22ae648, HEAD~3056
2022-11-26 04:08:02,584 DEBUG                  - depth 4, hash 2077c6c, HEAD~3068
2022-11-26 04:08:02,586 DEBUG                  - depth 5, hash 968ff83, HEAD~3394
2022-11-26 04:08:02,589 DEBUG                  - depth 6, hash e2668e7, HEAD~3403
2022-11-26 04:08:02,591 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java isJavaVersionAtLeast 1382:1384
2022-11-26 04:08:02,704 DEBUG                  - depth 0, hash 483f81c, HEAD~810
2022-11-26 04:08:02,708 DEBUG                  - depth 1, hash ef9524a, HEAD~997
2022-11-26 04:08:02,710 DEBUG                  - depth 2, hash f349629, HEAD~2354
2022-11-26 04:08:02,714 DEBUG                  - depth 3, hash 7ed725a, HEAD~2757
2022-11-26 04:08:02,717 DEBUG                  - depth 4, hash 463a65b, HEAD~2764
2022-11-26 04:08:02,720 DEBUG                  - depth 5, hash 2077c6c, HEAD~3068
2022-11-26 04:08:02,723 DEBUG                  - depth 6, hash 8589272, HEAD~3242
2022-11-26 04:08:02,726 DEBUG                  - depth 7, hash 968ff83, HEAD~3394
2022-11-26 04:08:02,729 DEBUG                  - depth 8, hash e2668e7, HEAD~3403
2022-11-26 04:08:02,732 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java isJavaVersionMatch 1398:1403
2022-11-26 04:08:02,848 DEBUG                  - depth 0, hash ef9524a, HEAD~997
2022-11-26 04:08:02,852 DEBUG                  - depth 1, hash de98e6c, HEAD~2592
2022-11-26 04:08:02,855 DEBUG                  - depth 2, hash 968ff83, HEAD~3394
2022-11-26 04:08:02,857 DEBUG                  - depth 3, hash e2668e7, HEAD~3403
2022-11-26 04:08:02,860 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java isOSMatch 1417:1422
2022-11-26 04:08:02,966 DEBUG                  - depth 0, hash ef9524a, HEAD~997
2022-11-26 04:08:02,970 DEBUG                  - depth 1, hash c7218dd, HEAD~2668
2022-11-26 04:08:02,973 DEBUG    [line range] org/apache/commons/lang3/SystemUtils.java isOSNameMatch 1434:1439
2022-11-26 04:08:03,097 DEBUG                  - depth 0, hash ef9524a, HEAD~997
2022-11-26 04:08:03,102 DEBUG                  - depth 1, hash c7218dd, HEAD~2668
2022-11-26 04:08:04,090 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java <clinit> 33:33
2022-11-26 04:08:04,222 DEBUG                  - depth 0, hash 922f4e3, HEAD~374
2022-11-26 04:08:04,226 DEBUG                  - depth 1, hash 61f0f16, HEAD~3025
2022-11-26 04:08:04,232 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createBigDecimal 717:726
2022-11-26 04:08:04,350 DEBUG                  - depth 0, hash 8233881, HEAD~2883
2022-11-26 04:08:04,355 DEBUG                  - depth 1, hash 9c16f35, HEAD~2885
2022-11-26 04:08:04,358 DEBUG                  - depth 2, hash 23d766d, HEAD~2900
2022-11-26 04:08:04,363 DEBUG                  - depth 3, hash af2f23e, HEAD~2929
2022-11-26 04:08:04,366 DEBUG                  - depth 4, hash 61f0f16, HEAD~3025
2022-11-26 04:08:04,369 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createBigInteger 701:706
2022-11-26 04:08:04,486 DEBUG                  - depth 0, hash 8233881, HEAD~2883
2022-11-26 04:08:04,490 DEBUG                  - depth 1, hash 9c16f35, HEAD~2885
2022-11-26 04:08:04,493 DEBUG                  - depth 2, hash 23d766d, HEAD~2900
2022-11-26 04:08:04,498 DEBUG                  - depth 3, hash af2f23e, HEAD~2929
2022-11-26 04:08:04,500 DEBUG                  - depth 4, hash 61f0f16, HEAD~3025
2022-11-26 04:08:04,504 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createDouble 650:655
2022-11-26 04:08:04,620 DEBUG                  - depth 0, hash 8233881, HEAD~2883
2022-11-26 04:08:04,624 DEBUG                  - depth 1, hash 9c16f35, HEAD~2885
2022-11-26 04:08:04,628 DEBUG                  - depth 2, hash af2f23e, HEAD~2929
2022-11-26 04:08:04,631 DEBUG                  - depth 3, hash 61f0f16, HEAD~3025
2022-11-26 04:08:04,634 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createFloat 634:639
2022-11-26 04:08:04,751 DEBUG                  - depth 0, hash 8233881, HEAD~2883
2022-11-26 04:08:04,755 DEBUG                  - depth 1, hash 9c16f35, HEAD~2885
2022-11-26 04:08:04,758 DEBUG                  - depth 2, hash af2f23e, HEAD~2929
2022-11-26 04:08:04,762 DEBUG                  - depth 3, hash 61f0f16, HEAD~3025
2022-11-26 04:08:04,766 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createInteger 667:673
2022-11-26 04:08:04,884 DEBUG                  - depth 0, hash 8233881, HEAD~2883
2022-11-26 04:08:04,888 DEBUG                  - depth 1, hash 9c16f35, HEAD~2885
2022-11-26 04:08:04,891 DEBUG                  - depth 2, hash af2f23e, HEAD~2929
2022-11-26 04:08:04,894 DEBUG                  - depth 3, hash 61f0f16, HEAD~3025
2022-11-26 04:08:04,898 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createLong 685:690
2022-11-26 04:08:05,015 DEBUG                  - depth 0, hash 89b3a16, HEAD~278
2022-11-26 04:08:05,020 DEBUG                  - depth 1, hash 8233881, HEAD~2883
2022-11-26 04:08:05,024 DEBUG                  - depth 2, hash 9c16f35, HEAD~2885
2022-11-26 04:08:05,028 DEBUG                  - depth 3, hash af2f23e, HEAD~2929
2022-11-26 04:08:05,033 DEBUG                  - depth 4, hash 61f0f16, HEAD~3025
2022-11-26 04:08:05,036 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createNumber 445:602
2022-11-26 04:08:05,163 DEBUG                  - depth 0, hash 2397e5b, HEAD~116
2022-11-26 04:08:05,168 DEBUG                  - depth 1, hash 13c7f19, HEAD~305
2022-11-26 04:08:05,171 DEBUG                  - depth 2, hash 5564fb5, HEAD~627
2022-11-26 04:08:05,174 DEBUG                  - depth 3, hash c2560c0, HEAD~925
2022-11-26 04:08:05,178 DEBUG                  - depth 4, hash da0612b, HEAD~1170
2022-11-26 04:08:05,181 DEBUG                  - depth 5, hash 6dcd3ef, HEAD~1348
2022-11-26 04:08:05,184 DEBUG                  - depth 6, hash 1fd45a4, HEAD~1917
2022-11-26 04:08:05,187 DEBUG                  - depth 7, hash 9446bb1, HEAD~2280
2022-11-26 04:08:05,190 DEBUG                  - depth 8, hash 608c515, HEAD~2288
2022-11-26 04:08:05,193 DEBUG                  - depth 9, hash 0bbcd62, HEAD~2291
2022-11-26 04:08:05,198 DEBUG                  - depth 10, hash 5c89ea5, HEAD~2743
2022-11-26 04:08:05,202 DEBUG                  - depth 11, hash 8233881, HEAD~2883
2022-11-26 04:08:05,205 DEBUG                  - depth 12, hash 9c16f35, HEAD~2885
2022-11-26 04:08:05,208 DEBUG                  - depth 13, hash af2f23e, HEAD~2929
2022-11-26 04:08:05,212 DEBUG                  - depth 14, hash 61f0f16, HEAD~3025
2022-11-26 04:08:05,216 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java isAllZeros 612:622
2022-11-26 04:08:05,329 DEBUG                  - depth 0, hash af2f23e, HEAD~2929
2022-11-26 04:08:05,335 DEBUG                  - depth 1, hash 61f0f16, HEAD~3025
2022-11-26 04:08:05,351 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java isDigits 1295:1305
2022-11-26 04:08:05,575 DEBUG                  - depth 0, hash f37f0b0, HEAD~2704
2022-11-26 04:08:05,579 DEBUG                  - depth 1, hash 61f0f16, HEAD~3025
2022-11-26 04:08:05,582 INFO     The number of BIC candidates: 51
