2022-11-26 04:09:41,548 INFO     Search BICs for /tmp/Lang-9b/
2022-11-26 04:09:45,257 DEBUG                  - depth 1, hash 2aa9dca, HEAD~373
2022-11-26 04:09:45,260 DEBUG                  - depth 2, hash d66d5da, HEAD~453
2022-11-26 04:09:45,263 DEBUG                  - depth 3, hash 47ee02b, HEAD~481
2022-11-26 04:09:45,266 DEBUG                  - depth 4, hash 5dff4cd, HEAD~608
2022-11-26 04:09:45,269 DEBUG                  - depth 5, hash cc8b82b, HEAD~1247
2022-11-26 04:09:45,272 DEBUG                  - depth 6, hash b044272, HEAD~1398
2022-11-26 04:09:45,274 DEBUG                  - depth 7, hash a4624a0, HEAD~2008
2022-11-26 04:09:45,276 DEBUG                  - depth 8, hash 1df3e07, HEAD~2404
2022-11-26 04:09:45,280 DEBUG                  - depth 9, hash 5e0cb6e, HEAD~2837
2022-11-26 04:09:45,283 DEBUG                  - depth 10, hash c66659d, HEAD~2915
2022-11-26 04:09:45,286 DEBUG                  - depth 11, hash 9839566, HEAD~2970
2022-11-26 04:09:45,289 DEBUG                  - depth 12, hash 87ea5b3, HEAD~3005
2022-11-26 04:09:45,292 DEBUG                  - depth 13, hash d3015ae, HEAD~3107
2022-11-26 04:09:45,295 DEBUG                  - depth 14, hash e794af9, HEAD~3109
2022-11-26 04:09:45,298 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java getInstance 164:166
2022-11-26 04:09:45,401 DEBUG                  - depth 0, hash 47ee02b, HEAD~481
2022-11-26 04:09:45,405 DEBUG                  - depth 1, hash b044272, HEAD~1398
2022-11-26 04:09:45,408 DEBUG                  - depth 2, hash 9839566, HEAD~2970
2022-11-26 04:09:45,413 DEBUG                  - depth 3, hash 87ea5b3, HEAD~3005
2022-11-26 04:09:45,415 DEBUG                  - depth 4, hash d3015ae, HEAD~3107
2022-11-26 04:09:45,418 DEBUG                  - depth 5, hash e794af9, HEAD~3109
2022-11-26 04:09:45,420 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java parse 470:473
2022-11-26 04:09:45,523 DEBUG                  - depth 0, hash beab55a, HEAD~81
2022-11-26 04:09:45,527 DEBUG                  - depth 1, hash 85a7311, HEAD~113
2022-11-26 04:09:45,530 DEBUG                  - depth 2, hash 47ee02b, HEAD~481
2022-11-26 04:09:45,534 DEBUG                  - depth 3, hash 9839566, HEAD~2970
2022-11-26 04:09:45,537 DEBUG                  - depth 4, hash 87ea5b3, HEAD~3005
2022-11-26 04:09:45,540 DEBUG                  - depth 5, hash d3015ae, HEAD~3107
2022-11-26 04:09:45,542 DEBUG                  - depth 6, hash e794af9, HEAD~3109
2022-11-26 04:09:45,546 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java createInstance 88:93
2022-11-26 04:09:45,649 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:45,653 DEBUG                  - depth 1, hash 47ee02b, HEAD~481
2022-11-26 04:09:45,655 DEBUG                  - depth 2, hash 0637216, HEAD~1445
2022-11-26 04:09:45,658 DEBUG                  - depth 3, hash d3015ae, HEAD~3107
2022-11-26 04:09:45,663 DEBUG                  - depth 4, hash e794af9, HEAD~3109
2022-11-26 04:09:45,666 DEBUG    [line range] org/apache/commons/lang3/time/FastDateFormat.java createInstance 88:93
2022-11-26 04:09:45,766 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:45,771 DEBUG                  - depth 1, hash 47ee02b, HEAD~481
2022-11-26 04:09:45,776 DEBUG                  - depth 2, hash 0637216, HEAD~1445
2022-11-26 04:09:45,783 DEBUG                  - depth 3, hash d3015ae, HEAD~3107
2022-11-26 04:09:45,788 DEBUG                  - depth 4, hash e794af9, HEAD~3109
2022-11-26 04:09:46,724 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <clinit> 1067:1068
2022-11-26 04:09:46,798 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:46,802 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <init> 136:142
2022-11-26 04:09:46,873 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:46,878 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java init 147:157
2022-11-26 04:09:46,949 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:46,953 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java parsePattern 167:288
2022-11-26 04:09:47,037 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:47,041 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java parseToken 297:347
2022-11-26 04:09:47,116 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:47,121 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java selectNumberRule 356:365
2022-11-26 04:09:47,194 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:47,198 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <init> 599:601
2022-11-26 04:09:47,266 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:47,270 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java estimateLength 606:609
2022-11-26 04:09:47,343 DEBUG                  - depth 0, hash beab55a, HEAD~81
2022-11-26 04:09:47,347 DEBUG                  - depth 1, hash 85a7311, HEAD~113
2022-11-26 04:09:47,349 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <init> 632:634
2022-11-26 04:09:47,425 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:47,429 DEBUG    [line range] org/apache/commons/lang3/time/FastDatePrinter.java <init> 707:709
2022-11-26 04:09:47,501 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:48,304 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java <clinit> 44:45
2022-11-26 04:09:48,377 DEBUG                  - depth 0, hash 85a7311, HEAD~113
2022-11-26 04:09:48,382 DEBUG                  - depth 1, hash 47ee02b, HEAD~481
2022-11-26 04:09:48,384 DEBUG    [single line]   org/apache/commons/lang3/time/FormatCache.java <init> 35
2022-11-26 04:09:48,453 DEBUG                  - depth 0, hash 47ee02b, HEAD~481
2022-11-26 04:09:48,457 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java <init> 41:42
2022-11-26 04:09:48,532 DEBUG                  - depth 0, hash 47ee02b, HEAD~481
2022-11-26 04:09:48,536 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java getInstance 69:91
2022-11-26 04:09:48,607 DEBUG                  - depth 0, hash 47ee02b, HEAD~481
2022-11-26 04:09:48,612 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java <init> 179:181
2022-11-26 04:09:48,682 DEBUG                  - depth 0, hash 47ee02b, HEAD~481
2022-11-26 04:09:48,686 DEBUG    [line range] org/apache/commons/lang3/time/FormatCache.java hashCode 197:209
2022-11-26 04:09:48,760 DEBUG                  - depth 0, hash 47ee02b, HEAD~481
2022-11-26 04:09:48,764 INFO     The number of BIC candidates: 24
