2022-11-26 04:23:08,514 INFO     Search BICs for /tmp/Lang-30b/
2022-11-26 04:23:11,398 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java indexOfAnyBut 1525:1539
2022-11-26 04:23:11,593 DEBUG                  - depth 0, hash 177b087, HEAD~11
2022-11-26 04:23:11,596 DEBUG                  - depth 1, hash cf2e48a, HEAD~13
2022-11-26 04:23:11,599 DEBUG                  - depth 2, hash 05121dd, HEAD~1561
2022-11-26 04:23:11,602 DEBUG                  - depth 3, hash 0a3e36f, HEAD~1571
2022-11-26 04:23:11,604 DEBUG                  - depth 4, hash 1719697, HEAD~1707
2022-11-26 04:23:11,607 DEBUG                  - depth 5, hash 8744560, HEAD~1812
2022-11-26 04:23:11,609 DEBUG                  - depth 6, hash 7b6408c, HEAD~1921
2022-11-26 04:23:11,612 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java isEmpty 193:195
2022-11-26 04:23:11,819 DEBUG                  - depth 0, hash cf2e48a, HEAD~13
2022-11-26 04:23:11,823 DEBUG                  - depth 1, hash 8981848, HEAD~362
2022-11-26 04:23:11,825 DEBUG                  - depth 2, hash b2ecd0d, HEAD~1319
2022-11-26 04:23:11,828 DEBUG                  - depth 3, hash 282d157, HEAD~1902
2022-11-26 04:23:11,830 DEBUG                  - depth 4, hash d23b22c, HEAD~2413
2022-11-26 04:23:11,833 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java indexOfAny 1371:1384
2022-11-26 04:23:12,023 DEBUG                  - depth 0, hash 177b087, HEAD~11
2022-11-26 04:23:12,028 DEBUG                  - depth 1, hash cf2e48a, HEAD~13
2022-11-26 04:23:12,032 DEBUG                  - depth 2, hash 05121dd, HEAD~1561
2022-11-26 04:23:12,035 DEBUG                  - depth 3, hash 0a3e36f, HEAD~1571
2022-11-26 04:23:12,038 DEBUG                  - depth 4, hash 3663d98, HEAD~1663
2022-11-26 04:23:12,041 DEBUG                  - depth 5, hash 1719697, HEAD~1707
2022-11-26 04:23:12,044 DEBUG                  - depth 6, hash 8744560, HEAD~1812
2022-11-26 04:23:12,047 DEBUG                  - depth 7, hash 251a476, HEAD~1905
2022-11-26 04:23:12,050 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java containsNone 1704:1709
2022-11-26 04:23:12,253 DEBUG                  - depth 0, hash cf2e48a, HEAD~13
2022-11-26 04:23:12,257 DEBUG                  - depth 1, hash 7b6408c, HEAD~1921
2022-11-26 04:23:12,260 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java containsAny 1494:1499
2022-11-26 04:23:12,392 DEBUG                  - depth 0, hash cf2e48a, HEAD~13
2022-11-26 04:23:12,396 DEBUG                  - depth 1, hash 2a088e0, HEAD~633
2022-11-26 04:23:12,399 DEBUG                  - depth 2, hash 4bdc5d8, HEAD~692
2022-11-26 04:23:12,401 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java containsAny 1440:1465
2022-11-26 04:23:12,520 DEBUG                  - depth 0, hash ed6faac, HEAD~1
2022-11-26 04:23:12,524 DEBUG                  - depth 1, hash 38bf704, HEAD~9
2022-11-26 04:23:12,526 DEBUG                  - depth 2, hash cf2e48a, HEAD~13
2022-11-26 04:23:12,529 DEBUG                  - depth 3, hash 4aefe9f, HEAD~632
2022-11-26 04:23:12,531 DEBUG                  - depth 4, hash 4bdc5d8, HEAD~692
2022-11-26 04:23:12,535 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java indexOfAny 1408:1413
2022-11-26 04:23:12,724 DEBUG                  - depth 0, hash 177b087, HEAD~11
2022-11-26 04:23:12,727 DEBUG                  - depth 1, hash cf2e48a, HEAD~13
2022-11-26 04:23:12,730 DEBUG                  - depth 2, hash 0a3e36f, HEAD~1571
2022-11-26 04:23:12,733 DEBUG                  - depth 3, hash 3663d98, HEAD~1663
2022-11-26 04:23:12,735 DEBUG                  - depth 4, hash 8744560, HEAD~1812
2022-11-26 04:23:12,738 DEBUG                  - depth 5, hash 251a476, HEAD~1905
2022-11-26 04:23:12,740 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java indexOfAnyBut 1563:1573
2022-11-26 04:23:12,929 DEBUG                  - depth 0, hash 177b087, HEAD~11
2022-11-26 04:23:12,933 DEBUG                  - depth 1, hash 0a3e36f, HEAD~1571
2022-11-26 04:23:12,936 DEBUG                  - depth 2, hash 8744560, HEAD~1812
2022-11-26 04:23:12,938 DEBUG                  - depth 3, hash 7b6408c, HEAD~1921
2022-11-26 04:23:12,941 INFO     The number of BIC candidates: 23
