2022-11-26 04:06:59,746 INFO     Search BICs for /tmp/Lang-6b/
2022-11-26 04:07:09,150 DEBUG                  - depth 1, hash a244767, HEAD~1430
2022-11-26 04:07:09,152 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java BASIC_ESCAPE 358:358
2022-11-26 04:07:09,261 DEBUG                  - depth 0, hash 73a09af, HEAD~1407
2022-11-26 04:07:09,264 DEBUG                  - depth 1, hash a244767, HEAD~1430
2022-11-26 04:07:09,267 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java BASIC_UNESCAPE 370:370
2022-11-26 04:07:09,374 DEBUG                  - depth 0, hash 73a09af, HEAD~1407
2022-11-26 04:07:09,379 DEBUG                  - depth 1, hash a244767, HEAD~1430
2022-11-26 04:07:09,382 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java HTML40_EXTENDED_ESCAPE 147:147
2022-11-26 04:07:09,488 DEBUG                  - depth 0, hash 73a09af, HEAD~1407
2022-11-26 04:07:09,493 DEBUG                  - depth 1, hash a244767, HEAD~1430
2022-11-26 04:07:09,496 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java HTML40_EXTENDED_UNESCAPE 349:349
2022-11-26 04:07:09,602 DEBUG                  - depth 0, hash 73a09af, HEAD~1407
2022-11-26 04:07:09,607 DEBUG                  - depth 1, hash a244767, HEAD~1430
2022-11-26 04:07:09,610 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java ISO8859_1_ESCAPE 34:34
2022-11-26 04:07:09,729 DEBUG                  - depth 0, hash 73a09af, HEAD~1407
2022-11-26 04:07:09,733 DEBUG                  - depth 1, hash a244767, HEAD~1430
2022-11-26 04:07:09,736 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java ISO8859_1_UNESCAPE 138:138
2022-11-26 04:07:09,847 DEBUG                  - depth 0, hash 73a09af, HEAD~1407
2022-11-26 04:07:09,851 DEBUG                  - depth 1, hash a244767, HEAD~1430
2022-11-26 04:07:09,854 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java JAVA_CTRL_CHARS_ESCAPE 395:395
2022-11-26 04:07:09,967 DEBUG                  - depth 0, hash 2e82b32, HEAD~1397
2022-11-26 04:07:09,972 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java JAVA_CTRL_CHARS_UNESCAPE 408:408
2022-11-26 04:07:10,081 DEBUG                  - depth 0, hash 2e82b32, HEAD~1397
2022-11-26 04:07:10,085 DEBUG    [line range] org/apache/commons/lang3/text/translate/EntityArrays.java invert 416:423
2022-11-26 04:07:10,200 DEBUG                  - depth 0, hash 73a09af, HEAD~1407
2022-11-26 04:07:10,205 DEBUG                  - depth 1, hash a244767, HEAD~1430
2022-11-26 04:07:11,028 DEBUG    [line range] org/apache/commons/lang3/text/translate/LookupTranslator.java <init> 40:58
2022-11-26 04:07:11,131 DEBUG                  - depth 0, hash 838cd14, HEAD~586
2022-11-26 04:07:11,136 DEBUG                  - depth 1, hash 300f4dc, HEAD~587
2022-11-26 04:07:11,140 DEBUG                  - depth 2, hash 2a94524, HEAD~1325
2022-11-26 04:07:11,142 DEBUG                  - depth 3, hash 362fa77, HEAD~1410
2022-11-26 04:07:11,145 DEBUG                  - depth 4, hash a244767, HEAD~1430
2022-11-26 04:07:11,909 DEBUG    [line range] org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java <init> 56:62
2022-11-26 04:07:11,997 DEBUG                  - depth 0, hash c528388, HEAD~474
2022-11-26 04:07:12,002 DEBUG    [single line]   org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java <clinit> 35
2022-11-26 04:07:12,089 DEBUG                  - depth 0, hash c528388, HEAD~474
2022-11-26 04:07:12,829 DEBUG    [line range] org/apache/commons/lang3/text/translate/OctalUnescaper.java <clinit> 36:36
2022-11-26 04:07:12,916 DEBUG                  - depth 0, hash d39f01b, HEAD~823
2022-11-26 04:07:12,921 DEBUG    [single line]   org/apache/commons/lang3/text/translate/OctalUnescaper.java <init> 34
2022-11-26 04:07:13,004 DEBUG                  - depth 0, hash d39f01b, HEAD~823
2022-11-26 04:07:13,911 DEBUG    [line range] org/apache/commons/lang3/text/translate/UnicodeEscaper.java <init> 51:55
2022-11-26 04:07:14,035 DEBUG                  - depth 0, hash ee82ee3, HEAD~498
2022-11-26 04:07:14,041 DEBUG                  - depth 1, hash 542a834, HEAD~616
2022-11-26 04:07:14,045 DEBUG                  - depth 2, hash e024834, HEAD~654
2022-11-26 04:07:14,048 DEBUG                  - depth 3, hash 0ab9356, HEAD~1324
2022-11-26 04:07:14,051 DEBUG                  - depth 4, hash 71b3d77, HEAD~1423
2022-11-26 04:07:14,056 DEBUG    [line range] org/apache/commons/lang3/text/translate/UnicodeEscaper.java outsideOf 84:86
2022-11-26 04:07:14,184 DEBUG                  - depth 0, hash ee82ee3, HEAD~498
2022-11-26 04:07:14,189 DEBUG                  - depth 1, hash 542a834, HEAD~616
2022-11-26 04:07:14,193 DEBUG                  - depth 2, hash e024834, HEAD~654
2022-11-26 04:07:14,196 DEBUG                  - depth 3, hash 0ab9356, HEAD~1324
2022-11-26 04:07:14,199 DEBUG                  - depth 4, hash 71b3d77, HEAD~1423
2022-11-26 04:07:15,272 DEBUG    [single line]   org/apache/commons/lang3/text/translate/UnicodeUnescaper.java <init> 30
2022-11-26 04:07:15,394 DEBUG                  - depth 0, hash a244767, HEAD~1430
2022-11-26 04:07:15,398 INFO     The number of BIC candidates: 45
