2022-11-26 04:36:53,899 INFO     Search BICs for /tmp/Lang-50b/
2022-11-26 04:36:55,509 DEBUG                  - depth 0, hash 9839566, HEAD~1274
2022-11-26 04:36:55,514 DEBUG                  - depth 1, hash 87ea5b3, HEAD~1309
2022-11-26 04:36:55,518 DEBUG                  - depth 2, hash d3015ae, HEAD~1411
2022-11-26 04:36:55,526 DEBUG                  - depth 3, hash e794af9, HEAD~1413
2022-11-26 04:36:55,530 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java selectNumberRule 769:778
2022-11-26 04:36:55,591 DEBUG                  - depth 0, hash 9839566, HEAD~1274
2022-11-26 04:36:55,596 DEBUG                  - depth 1, hash d3015ae, HEAD~1411
2022-11-26 04:36:55,601 DEBUG                  - depth 2, hash e794af9, HEAD~1413
2022-11-26 04:36:55,605 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java <init> 1081:1083
2022-11-26 04:36:55,657 DEBUG                  - depth 0, hash d3015ae, HEAD~1411
2022-11-26 04:36:55,661 DEBUG                  - depth 1, hash e794af9, HEAD~1413
2022-11-26 04:36:55,666 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java estimateLength 1088:1090
2022-11-26 04:36:55,715 DEBUG                  - depth 0, hash d3015ae, HEAD~1411
2022-11-26 04:36:55,721 DEBUG                  - depth 1, hash e794af9, HEAD~1413
2022-11-26 04:36:55,725 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java <init> 1272:1279
2022-11-26 04:36:55,772 DEBUG                  - depth 0, hash d3015ae, HEAD~1411
2022-11-26 04:36:55,777 DEBUG                  - depth 1, hash e794af9, HEAD~1413
2022-11-26 04:36:55,781 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java <init> 1708:1711
2022-11-26 04:36:55,837 DEBUG                  - depth 0, hash d3015ae, HEAD~1411
2022-11-26 04:36:55,841 DEBUG                  - depth 1, hash e794af9, HEAD~1413
2022-11-26 04:36:55,844 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java equals 1716:1732
2022-11-26 04:36:55,899 DEBUG                  - depth 0, hash d3015ae, HEAD~1411
2022-11-26 04:36:55,903 DEBUG                  - depth 1, hash e794af9, HEAD~1413
2022-11-26 04:36:55,906 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java <init> 1112:1114
2022-11-26 04:36:55,950 DEBUG                  - depth 0, hash d3015ae, HEAD~1411
2022-11-26 04:36:55,955 DEBUG                  - depth 1, hash e794af9, HEAD~1413
2022-11-26 04:36:55,958 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java <init> 1145:1148
2022-11-26 04:36:56,003 DEBUG                  - depth 0, hash d3015ae, HEAD~1411
2022-11-26 04:36:56,007 DEBUG                  - depth 1, hash e794af9, HEAD~1413
2022-11-26 04:36:56,010 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java <init> 1538:1551
2022-11-26 04:36:56,056 DEBUG                  - depth 0, hash 9839566, HEAD~1274
2022-11-26 04:36:56,060 DEBUG                  - depth 1, hash d3015ae, HEAD~1411
2022-11-26 04:36:56,062 DEBUG                  - depth 2, hash e794af9, HEAD~1413
2022-11-26 04:36:56,065 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java <init> 1447:1449
2022-11-26 04:36:56,110 DEBUG                  - depth 0, hash d3015ae, HEAD~1411
2022-11-26 04:36:56,114 DEBUG                  - depth 1, hash e794af9, HEAD~1413
2022-11-26 04:36:56,117 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java <init> 1332:1334
2022-11-26 04:36:56,163 DEBUG                  - depth 0, hash d3015ae, HEAD~1411
2022-11-26 04:36:56,167 DEBUG                  - depth 1, hash e794af9, HEAD~1413
2022-11-26 04:36:56,170 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java getDateInstance 233:235
2022-11-26 04:36:56,212 DEBUG                  - depth 0, hash 122227c, HEAD~924
2022-11-26 04:36:56,216 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java getDateInstance 248:250
2022-11-26 04:36:56,259 DEBUG                  - depth 0, hash 122227c, HEAD~924
2022-11-26 04:36:56,264 DEBUG    [line range] org/apache/commons/lang/time/FastDateFormat.java getDateInstance 279:305
2022-11-26 04:36:56,310 DEBUG                  - depth 0, hash 85d6739, HEAD~868
2022-11-26 04:36:56,314 DEBUG                  - depth 1, hash 87ea5b3, HEAD~1309
2022-11-26 04:36:56,316 DEBUG                  - depth 2, hash d3015ae, HEAD~1411
2022-11-26 04:36:56,321 DEBUG                  - depth 3, hash e794af9, HEAD~1413
2022-11-26 04:36:56,325 INFO     The number of BIC candidates: 9
